original_filename,page,sr_no,current_gp_name,old_gp_villages,new_or_reconstituted_gp_name,new_gp_villages
delimitation_2014.pdf,132,5 LO,मोहनगढ,केसरीसिंह नगर,बांकलसर,"1. मण्डाउ
2. नरेन्द्र नगर
3. बांकलसर
4. गायत्री नगर
5. कृष्ण नगर
6. भगतसिंह नगर
7. जोरावरसिंहनगर
8. गोडेरासर
9. केसरीसिंह नगर
10. दईसर
11. बचलासर"
delimitation_2014.pdf,132,5 LO,मोहनगढ,दईसर,बांकलसर,"1. मण्डाउ
2. नरेन्द्र नगर
3. बांकलसर
4. गायत्री नगर
5. कृष्ण नगर
6. भगतसिंह नगर
7. जोरावरसिंहनगर
8. गोडेरासर
9. केसरीसिंह नगर
10. दईसर
11. बचलासर"
delimitation_2014.pdf,132,6,,I,मोहनगढ,"1. मोहनगढ
2. खारडी
3. राजीव नगर
4. अम्बेडकर नगर
5. फूलासर
6. रामपुरा
7. रेहरूण्ड
8. करणी नगर"
delimitation_2014.pdf,132,7,सुल्ताना,सुल्ताना,सुल्ताना,"1. सुल्ताना
2. अर्जना
3. डिगा
4. शेखासर"
delimitation_2014.pdf,132,7,सुल्ताना,जवाहरनगर,सुल्ताना,"1. सुल्ताना
2. अर्जना
3. डिगा
4. शेखासर"
delimitation_2014.pdf,132,7,सुल्ताना,पीरासर,सुल्ताना,"1. सुल्ताना
2. अर्जना
3. डिगा
4. शेखासर"
delimitation_2014.pdf,132,7,सुल्ताना,सैनिक नगर,सुल्ताना,"1. सुल्ताना
2. अर्जना
3. डिगा
4. शेखासर"
delimitation_2014.pdf,132,7,सुल्ताना,अर्जना,सुल्ताना,"1. सुल्ताना
2. अर्जना
3. डिगा
4. शेखासर"
delimitation_2014.pdf,132,7,सुल्ताना,डिगा,सुल्ताना,"1. सुल्ताना
2. अर्जना
3. डिगा
4. शेखासर"
delimitation_2014.pdf,132,7,सुल्ताना,अर्जनसर,सुल्ताना,"1. सुल्ताना
2. अर्जना
3. डिगा
4. शेखासर"
delimitation_2014.pdf,132,7,सुल्ताना,श्यामनगर,सुल्ताना,"1. सुल्ताना
2. अर्जना
3. डिगा
4. शेखासर"
delimitation_2014.pdf,132,7,सुल्ताना,पूर्णनगर,सुल्ताना,"1. सुल्ताना
2. अर्जना
3. डिगा
4. शेखासर"
delimitation_2014.pdf,132,7,सुल्ताना,तिलक नगर,सुल्ताना,"1. सुल्ताना
2. अर्जना
3. डिगा
4. शेखासर"
delimitation_2014.pdf,132,7,सुल्ताना,ब्रह्रम नगर,सुल्ताना,"1. सुल्ताना
2. अर्जना
3. डिगा
4. शेखासर"
delimitation_2014.pdf,132,7,सुल्ताना,रामसिंहपुर,सुल्ताना,"1. सुल्ताना
2. अर्जना
3. डिगा
4. शेखासर"
delimitation_2014.pdf,132,7,सुल्ताना,प्रतापपुर,सुल्ताना,"1. सुल्ताना
2. अर्जना
3. डिगा
4. शेखासर"
delimitation_2014.pdf,132,7,सुल्ताना,शेखासर,सुल्ताना,"1. सुल्ताना
2. अर्जना
3. डिगा
4. शेखासर"
delimitation_2014.pdf,132,8,नेहडाई,नेहड़ाई,नेहड़ाई,1. नेहड़ाई
delimitation_2014.pdf,133,,,कल्याणपुरा,,"2 .
3 .
4 .
5 .
6 .
7 .
कल्याणपुरा
सदराउ पोहर
संतानगर
फतासर
सांखला
राणासर"
delimitation_2014.pdf,133,,,जगदीशपुरा,,"2 .
3 .
4 .
5 .
6 .
7 .
कल्याणपुरा
सदराउ पोहर
संतानगर
फतासर
सांखला
राणासर"
delimitation_2014.pdf,133,,,4 .,,"2 .
3 .
4 .
5 .
6 .
7 .
कल्याणपुरा
सदराउ पोहर
संतानगर
फतासर
सांखला
राणासर"
delimitation_2014.pdf,133,,,5 .,,"2 .
3 .
4 .
5 .
6 .
7 .
कल्याणपुरा
सदराउ पोहर
संतानगर
फतासर
सांखला
राणासर"
delimitation_2014.pdf,133,,,फतासर,,"2 .
3 .
4 .
5 .
6 .
7 .
कल्याणपुरा
सदराउ पोहर
संतानगर
फतासर
सांखला
राणासर"
delimitation_2014.pdf,133,,,मानुजनगर,,"2 .
3 .
4 .
5 .
6 .
7 .
कल्याणपुरा
सदराउ पोहर
संतानगर
फतासर
सांखला
राणासर"
delimitation_2014.pdf,133,,,सुखनगर,,"2 .
3 .
4 .
5 .
6 .
7 .
कल्याणपुरा
सदराउ पोहर
संतानगर
फतासर
सांखला
राणासर"
delimitation_2014.pdf,133,,,अम्बा नगर,,"2 .
3 .
4 .
5 .
6 .
7 .
कल्याणपुरा
सदराउ पोहर
संतानगर
फतासर
सांखला
राणासर"
delimitation_2014.pdf,133,,,सम्पत नगर,,"2 .
3 .
4 .
5 .
6 .
7 .
कल्याणपुरा
सदराउ पोहर
संतानगर
फतासर
सांखला
राणासर"
delimitation_2014.pdf,133,,,सांखला,,"2 .
3 .
4 .
5 .
6 .
7 .
कल्याणपुरा
सदराउ पोहर
संतानगर
फतासर
सांखला
राणासर"
delimitation_2014.pdf,133,,,सदराउ पोहर,,"2 .
3 .
4 .
5 .
6 .
7 .
कल्याणपुरा
सदराउ पोहर
संतानगर
फतासर
सांखला
राणासर"
delimitation_2014.pdf,133,,,संतानगर,,"2 .
3 .
4 .
5 .
6 .
7 .
कल्याणपुरा
सदराउ पोहर
संतानगर
फतासर
सांखला
राणासर"
delimitation_2014.pdf,133,,,राणासर,,"2 .
3 .
4 .
5 .
6 .
7 .
कल्याणपुरा
सदराउ पोहर
संतानगर
फतासर
सांखला
राणासर"
delimitation_2014.pdf,133,,,होतासर,,"2 .
3 .
4 .
5 .
6 .
7 .
कल्याणपुरा
सदराउ पोहर
संतानगर
फतासर
सांखला
राणासर"
delimitation_2014.pdf,133,,,करणीनगर,,"2 .
3 .
4 .
5 .
6 .
7 .
कल्याणपुरा
सदराउ पोहर
संतानगर
फतासर
सांखला
राणासर"
delimitation_2014.pdf,133,क . स .,"वर्तमान
ग्रा ० प ० का
नाम", सम्मिलित,"पुनर्गठित /
/ नवसृजित
नाम
पुनर्सीमांकित | ग्रा ० पं ० का","पुनर्गठित / / नवसृजित ग्रा ० पं ०
सम्मिलित ग्रामों का नाम
पुनर्सीमांकित
में"
delimitation_2014.pdf,133,क . स .,"वर्तमान
ग्रा ० प ० का
नाम",ग्रामों का नाम,"पुनर्गठित /
/ नवसृजित
नाम
पुनर्सीमांकित | ग्रा ० पं ० का","पुनर्गठित / / नवसृजित ग्रा ० पं ०
सम्मिलित ग्रामों का नाम
पुनर्सीमांकित
में"
delimitation_2014.pdf,133,1,2,3,4,5
delimitation_2014.pdf,133,1,देवीकोट,देवीकोट,उण्डा,"1. भाखरानी
2. चींचा
3. सिरूवा
4. जसुवा
5. उण्डा
मोढा गणेशपुरा
7. अमरपुरा"
delimitation_2014.pdf,133,1,देवीकोट,फतेहसर,उण्डा,"1. भाखरानी
2. चींचा
3. सिरूवा
4. जसुवा
5. उण्डा
मोढा गणेशपुरा
7. अमरपुरा"
delimitation_2014.pdf,133,1,देवीकोट,सांगाणा,उण्डा,"1. भाखरानी
2. चींचा
3. सिरूवा
4. जसुवा
5. उण्डा
मोढा गणेशपुरा
7. अमरपुरा"
delimitation_2014.pdf,133,1,देवीकोट,छोड़,उण्डा,"1. भाखरानी
2. चींचा
3. सिरूवा
4. जसुवा
5. उण्डा
मोढा गणेशपुरा
7. अमरपुरा"
delimitation_2014.pdf,133,1,देवीकोट,बोला,उण्डा,"1. भाखरानी
2. चींचा
3. सिरूवा
4. जसुवा
5. उण्डा
मोढा गणेशपुरा
7. अमरपुरा"
delimitation_2014.pdf,133,1,देवीकोट,पूनासर,उण्डा,"1. भाखरानी
2. चींचा
3. सिरूवा
4. जसुवा
5. उण्डा
मोढा गणेशपुरा
7. अमरपुरा"
delimitation_2014.pdf,133,1,देवीकोट,लखमणा,उण्डा,"1. भाखरानी
2. चींचा
3. सिरूवा
4. जसुवा
5. उण्डा
मोढा गणेशपुरा
7. अमरपुरा"
delimitation_2014.pdf,133,1,देवीकोट,भाखरानी,उण्डा,"1. भाखरानी
2. चींचा
3. सिरूवा
4. जसुवा
5. उण्डा
मोढा गणेशपुरा
7. अमरपुरा"
delimitation_2014.pdf,133,1,देवीकोट,चींचा,उण्डा,"1. भाखरानी
2. चींचा
3. सिरूवा
4. जसुवा
5. उण्डा
मोढा गणेशपुरा
7. अमरपुरा"
delimitation_2014.pdf,133,1,देवीकोट,सिरुवा,उण्डा,"1. भाखरानी
2. चींचा
3. सिरूवा
4. जसुवा
5. उण्डा
मोढा गणेशपुरा
7. अमरपुरा"
delimitation_2014.pdf,133,1,देवीकोट,जसुवा,उण्डा,"1. भाखरानी
2. चींचा
3. सिरूवा
4. जसुवा
5. उण्डा
मोढा गणेशपुरा
7. अमरपुरा"
delimitation_2014.pdf,133,1,देवीकोट,उण्डा,उण्डा,"1. भाखरानी
2. चींचा
3. सिरूवा
4. जसुवा
5. उण्डा
मोढा गणेशपुरा
7. अमरपुरा"
delimitation_2014.pdf,133,1,देवीकोट,मोढा गणेशपुरा,उण्डा,"1. भाखरानी
2. चींचा
3. सिरूवा
4. जसुवा
5. उण्डा
मोढा गणेशपुरा
7. अमरपुरा"
delimitation_2014.pdf,133,1,देवीकोट,अमरपुरा,उण्डा,"1. भाखरानी
2. चींचा
3. सिरूवा
4. जसुवा
5. उण्डा
मोढा गणेशपुरा
7. अमरपुरा"
delimitation_2014.pdf,133,1,देवीकोट,केहर फकीर की ढाणी,उण्डा,"1. भाखरानी
2. चींचा
3. सिरूवा
4. जसुवा
5. उण्डा
मोढा गणेशपुरा
7. अमरपुरा"
delimitation_2014.pdf,133,3,रामगढ,रामगढ,रामगढ,1. रामगढ
delimitation_2014.pdf,133,3,रामगढ,तनोट,रामगढ,1. रामगढ
delimitation_2014.pdf,133,3,रामगढ,रणाउ,रामगढ,1. रामगढ
delimitation_2014.pdf,133,3,रामगढ,गांधी गाव,रामगढ,1. रामगढ
delimitation_2014.pdf,133,3,रामगढ,नेतसी,रामगढ,1. रामगढ
delimitation_2014.pdf,134,,,नवलसिंह का गांव,,
delimitation_2014.pdf,134,,,एकलपार,,
delimitation_2014.pdf,134,,,डबलापार,,
delimitation_2014.pdf,134,,,कौलूतला,,
delimitation_2014.pdf,134,,,हांसूवाला,,
delimitation_2014.pdf,134,,,कालीभर,,
delimitation_2014.pdf,134,,,हिंगोलवाला,,
delimitation_2014.pdf,134,,,गमनेवाला,,
delimitation_2014.pdf,134,,,लोंगेवाला,,
delimitation_2014.pdf,134,,,साधेवाला,,
delimitation_2014.pdf,134,5,सोनू,सोनू,सोनू,"1. सोनू
2. सेरावा"
delimitation_2014.pdf,134,5,सोनू,सेरावा,सोनू,"1. सोनू
2. सेरावा"
delimitation_2014.pdf,134,5,सोनू,हेमा,सोनू,"1. सोनू
2. सेरावा"
delimitation_2014.pdf,134,6,,T,तनोट,"1. तनोट
2. गांधी गाव
3. रणाउ
4. साधेवाला
5. दितोवाला
6. किशनगढ
7. गोधूवाला"
delimitation_2014.pdf,134,7,रायमला,गोधूवाला,रायमला,"1. रायमला
2. काकाब
3. नगों की ढाणी
4. साधना"
delimitation_2014.pdf,134,7,रायमला,काकाब,रायमला,"1. रायमला
2. काकाब
3. नगों की ढाणी
4. साधना"
delimitation_2014.pdf,134,7,रायमला,नगों की ढाणी,रायमला,"1. रायमला
2. काकाब
3. नगों की ढाणी
4. साधना"
delimitation_2014.pdf,134,7,रायमला,साधना,रायमला,"1. रायमला
2. काकाब
3. नगों की ढाणी
4. साधना"
delimitation_2014.pdf,134,7,रायमला,रायमला,रायमला,"1. रायमला
2. काकाब
3. नगों की ढाणी
4. साधना"
delimitation_2014.pdf,134,7,रायमला,दितोवाला,रायमला,"1. रायमला
2. काकाब
3. नगों की ढाणी
4. साधना"
delimitation_2014.pdf,134,7,रायमला,किशनगढ,रायमला,"1. रायमला
2. काकाब
3. नगों की ढाणी
4. साधना"
delimitation_2014.pdf,134,8,म्याजलार,मिठड़ाउ खारा,म्याजलार,"1. मिठडाउ खारा
2. केरला
3. म्याजलार
4. वीरसिंह की ढाणी
5. केसरसिंह का तला
6. रतन माराज का तला"
delimitation_2014.pdf,134,8,म्याजलार,केरला,म्याजलार,"1. मिठडाउ खारा
2. केरला
3. म्याजलार
4. वीरसिंह की ढाणी
5. केसरसिंह का तला
6. रतन माराज का तला"
delimitation_2014.pdf,134,8,म्याजलार,म्याजलार,म्याजलार,"1. मिठडाउ खारा
2. केरला
3. म्याजलार
4. वीरसिंह की ढाणी
5. केसरसिंह का तला
6. रतन माराज का तला"
delimitation_2014.pdf,134,8,म्याजलार,वीरसिंह की ढाणी,म्याजलार,"1. मिठडाउ खारा
2. केरला
3. म्याजलार
4. वीरसिंह की ढाणी
5. केसरसिंह का तला
6. रतन माराज का तला"
delimitation_2014.pdf,134,8,म्याजलार,केसरसिंह का तला,म्याजलार,"1. मिठडाउ खारा
2. केरला
3. म्याजलार
4. वीरसिंह की ढाणी
5. केसरसिंह का तला
6. रतन माराज का तला"
delimitation_2014.pdf,134,8,म्याजलार,रतन माराज का तला 6 .,म्याजलार,"1. मिठडाउ खारा
2. केरला
3. म्याजलार
4. वीरसिंह की ढाणी
5. केसरसिंह का तला
6. रतन माराज का तला"
delimitation_2014.pdf,134,8,म्याजलार,बींजराज का तला,म्याजलार,"1. मिठडाउ खारा
2. केरला
3. म्याजलार
4. वीरसिंह की ढाणी
5. केसरसिंह का तला
6. रतन माराज का तला"
delimitation_2014.pdf,134,9,पोछीणा,करड़ा,पोछीणा,"1. करड़ा
2. पोछीणा
3. बींजराज का तला"
delimitation_2014.pdf,134,9,पोछीणा,पोछीणा,पोछीणा,"1. करड़ा
2. पोछीणा
3. बींजराज का तला"
delimitation_2014.pdf,134,10,बैरसियाला,बैरसियाला,बैरसियाला,"बैरसियाला
2. धाणेली
1 .
3. काठा"
delimitation_2014.pdf,134,10,बैरसियाला,धाणेली,बैरसियाला,"बैरसियाला
2. धाणेली
1 .
3. काठा"
delimitation_2014.pdf,134,10,बैरसियाला,खारिया 3 .,बैरसियाला,"बैरसियाला
2. धाणेली
1 .
3. काठा"
delimitation_2014.pdf,134,10,बैरसियाला,काठा,बैरसियाला,"बैरसियाला
2. धाणेली
1 .
3. काठा"
delimitation_2014.pdf,134,11,छतांगर,छतांगर,छतांगर,"1. छतांगर
2. भम्भारा
3. जोधा
4. आला
5. चानणगढ
6. सुकबाकोट
7. खारिया"
delimitation_2014.pdf,134,11,छतांगर,भम्भारा,छतांगर,"1. छतांगर
2. भम्भारा
3. जोधा
4. आला
5. चानणगढ
6. सुकबाकोट
7. खारिया"
delimitation_2014.pdf,134,11,छतांगर,जोधा,छतांगर,"1. छतांगर
2. भम्भारा
3. जोधा
4. आला
5. चानणगढ
6. सुकबाकोट
7. खारिया"
delimitation_2014.pdf,134,11,छतांगर,आला,छतांगर,"1. छतांगर
2. भम्भारा
3. जोधा
4. आला
5. चानणगढ
6. सुकबाकोट
7. खारिया"
delimitation_2014.pdf,134,11,छतांगर,चानणगढ,छतांगर,"1. छतांगर
2. भम्भारा
3. जोधा
4. आला
5. चानणगढ
6. सुकबाकोट
7. खारिया"
delimitation_2014.pdf,134,11,छतांगर,सुकबाकोट,छतांगर,"1. छतांगर
2. भम्भारा
3. जोधा
4. आला
5. चानणगढ
6. सुकबाकोट
7. खारिया"
delimitation_2014.pdf,134,12,खुहड़ी,बरणा,खुहड़ी,"1. तेजसी
2 . माणेरी
3. खुहड़ी
4. धोबा
5. नीम्ब की ढाणी"
delimitation_2014.pdf,134,12,खुहड़ी,तेजसी,खुहड़ी,"1. तेजसी
2 . माणेरी
3. खुहड़ी
4. धोबा
5. नीम्ब की ढाणी"
delimitation_2014.pdf,134,12,खुहड़ी,माणेरी,खुहड़ी,"1. तेजसी
2 . माणेरी
3. खुहड़ी
4. धोबा
5. नीम्ब की ढाणी"
delimitation_2014.pdf,134,12,खुहड़ी,खुहड़ी,खुहड़ी,"1. तेजसी
2 . माणेरी
3. खुहड़ी
4. धोबा
5. नीम्ब की ढाणी"
delimitation_2014.pdf,134,12,खुहड़ी,धोबा,खुहड़ी,"1. तेजसी
2 . माणेरी
3. खुहड़ी
4. धोबा
5. नीम्ब की ढाणी"
delimitation_2014.pdf,135,"क
स .","वर्तमान ग्रा ० प ० का |
नाम", सम्मिलित ग्रामों का नाम,"/ नवसृजित
का नाम
| पुनर्गठित / पुनर्सीमांकित
ग्रा ० प ०","| पुनर्गठित / पुनर्सीमांकित
में ग्रा ० प ० / नवसृजित सम्मिलित ग्रामों का नाम"
delimitation_2014.pdf,135,1,2,3,4,5
delimitation_2014.pdf,135,1,मोरसीम,देवदा का गोलिया,मोरसीम,"1. मोरसीम
2. देवदा का गोलिया"
delimitation_2014.pdf,135,1,मोरसीम,मोरसीम,मोरसीम,"1. मोरसीम
2. देवदा का गोलिया"
delimitation_2014.pdf,135,1,मोरसीम,नया मोरसीम,मोरसीम,"1. मोरसीम
2. देवदा का गोलिया"
delimitation_2014.pdf,135,1,मोरसीम,खारवा,मोरसीम,"1. मोरसीम
2. देवदा का गोलिया"
delimitation_2014.pdf,135,"क .
स .","वर्तमान ग्रा ० प ० का
नाम",|  सम्मिलित ग्रामों का नाम,"| पुनर्गठित / पुनर्सीमांकित / नवसृजित ग्रा ० प ०
का नाम","| पुनर्गठित / / नवसृजित सम्मिलित ग्रामों का नाम
पुनर्सीमांकित
ग्रा ० प ० में"
delimitation_2014.pdf,135,1,सिराणा,सिराणा,सिराणा,1. सिराणा
delimitation_2014.pdf,135,1,सिराणा,चोचवा,सिराणा,1. सिराणा
delimitation_2014.pdf,135,1,सिराणा,डाबली,सिराणा,1. सिराणा
delimitation_2014.pdf,135,1,सिराणा,खारी,सिराणा,1. सिराणा
delimitation_2014.pdf,135,1,सिराणा,लुम्बा की ढाणी,सिराणा,1. सिराणा
delimitation_2014.pdf,135,1,सिराणा,तेजा की बेरी,सिराणा,1. सिराणा
delimitation_2014.pdf,135,1,सिराणा,साजनपुरा,सिराणा,1. सिराणा
delimitation_2014.pdf,135,3,-,-,तेजा की बेरी,"1. लुम्बा की ढाणी
2. तेजा की बेरी
3. साजनपुरा"
delimitation_2014.pdf,135,,,6 .,,"6. रातड़ियों की ढाणी
7 . जीवराजसिंह की ढाणी"
delimitation_2014.pdf,135,,,7 .,,"6. रातड़ियों की ढाणी
7 . जीवराजसिंह की ढाणी"
delimitation_2014.pdf,135,,,8 .,,"6. रातड़ियों की ढाणी
7 . जीवराजसिंह की ढाणी"
delimitation_2014.pdf,135,,,नीम्ब की ढाणी,,"6. रातड़ियों की ढाणी
7 . जीवराजसिंह की ढाणी"
delimitation_2014.pdf,135,,,रातड़ियों की ढाणी,,"6. रातड़ियों की ढाणी
7 . जीवराजसिंह की ढाणी"
delimitation_2014.pdf,135,,,जीवराजसिंह की ढाणी,,"6. रातड़ियों की ढाणी
7 . जीवराजसिंह की ढाणी"
delimitation_2014.pdf,135,13,सिपला,जामड़ा,सिपला,"1 . जामड़ा
2. धुरिया
3 . सिपला
4. कुम्भारकोठा
5 . बरणा"
delimitation_2014.pdf,135,13,सिपला,धुरिया,सिपला,"1 . जामड़ा
2. धुरिया
3 . सिपला
4. कुम्भारकोठा
5 . बरणा"
delimitation_2014.pdf,135,13,सिपला,सिपला 3 .,सिपला,"1 . जामड़ा
2. धुरिया
3 . सिपला
4. कुम्भारकोठा
5 . बरणा"
delimitation_2014.pdf,135,13,सिपला,कुम्भारकोठा,सिपला,"1 . जामड़ा
2. धुरिया
3 . सिपला
4. कुम्भारकोठा
5 . बरणा"
delimitation_2014.pdf,136,"क .
स .","वर्तमान ग्रा ० प ० का
नाम", सम्मिलित ग्रामों का नाम,"पुनर्गठित /
/ नवसृजित
नाम
पुनर्सीमांकित ग्रा ० प ० का","पुनर्गठित / / नवसृजित सम्मिलित ग्रामों का नाम
पुनर्सीमांकित
ग्रा ० प ० में"
delimitation_2014.pdf,136,1,2,3,4,5
delimitation_2014.pdf,136,1,गुन्दाऊ,गुन्दाऊ,गुन्दाऊ,"1. गुन्दाऊ 2. मीरपुरा
3. राजपुरा"
delimitation_2014.pdf,136,1,गुन्दाऊ,मीरपुरा,गुन्दाऊ,"1. गुन्दाऊ 2. मीरपुरा
3. राजपुरा"
delimitation_2014.pdf,136,1,गुन्दाऊ,राजपुरा,गुन्दाऊ,"1. गुन्दाऊ 2. मीरपुरा
3. राजपुरा"
delimitation_2014.pdf,136,1,गुन्दाऊ,सेड़िया,गुन्दाऊ,"1. गुन्दाऊ 2. मीरपुरा
3. राजपुरा"
delimitation_2014.pdf,136,1,गुन्दाऊ,नेलिया,गुन्दाऊ,"1. गुन्दाऊ 2. मीरपुरा
3. राजपुरा"
delimitation_2014.pdf,136,1,गुन्दाऊ,नारायणपुरा,गुन्दाऊ,"1. गुन्दाऊ 2. मीरपुरा
3. राजपुरा"
delimitation_2014.pdf,136,1,गुन्दाऊ,कबूलीकीढाणी,गुन्दाऊ,"1. गुन्दाऊ 2. मीरपुरा
3. राजपुरा"
delimitation_2014.pdf,136,2,T,-,सेड़िया,"1. सेड़िया
2. नेलिया
3. नारायणपुरा
4. कबुलीकी ढाणी"
delimitation_2014.pdf,136,3,पाँचला,पाँचला,पाँचला,"1. पाँचला
2. वणदेव
3. बालीखेडा
4. तेतरोलसुना खेड़ा"
delimitation_2014.pdf,136,3,पाँचला,वणदेव,पाँचला,"1. पाँचला
2. वणदेव
3. बालीखेडा
4. तेतरोलसुना खेड़ा"
delimitation_2014.pdf,136,3,पाँचला,बालीखेडा,पाँचला,"1. पाँचला
2. वणदेव
3. बालीखेडा
4. तेतरोलसुना खेड़ा"
delimitation_2014.pdf,136,3,पाँचला,तेतरोलसुना खेड़ा,पाँचला,"1. पाँचला
2. वणदेव
3. बालीखेडा
4. तेतरोलसुना खेड़ा"
delimitation_2014.pdf,136,"क .
स .","वर्तमान ग्रा ० प ० का
नाम",|  सम्मिलित | ग्रामों का नाम,"पुनर्गठित / पुनर्सीमांकित ग्रा ० प ० / नवसृजित
का नाम","| पुनर्गठित / / नवसृजित
सम्मिलित ग्रामों का नाम
पुनर्सीमांकित
ग्रा ० प ० में"
delimitation_2014.pdf,136,1,रतनपुर,रतनुपर,रतनपुर,"1. रतनपुर
2. मारूवाडा"
delimitation_2014.pdf,136,1,रतनपुर,मारूवाडा,रतनपुर,"1. रतनपुर
2. मारूवाडा"
delimitation_2014.pdf,136,1,रतनपुर,मैत्रीवाडा,रतनपुर,"1. रतनपुर
2. मारूवाडा"
delimitation_2014.pdf,136,2,कुडा,कुडा,कुडा,"1. कुडा
2. पाल
3. सांतरू"
delimitation_2014.pdf,136,2,कुडा,पाल,कुडा,"1. कुडा
2. पाल
3. सांतरू"
delimitation_2014.pdf,136,2,कुडा,सांतरू,कुडा,"1. कुडा
2. पाल
3. सांतरू"
delimitation_2014.pdf,136,2,कुडा,हर्षवाडा,कुडा,"1. कुडा
2. पाल
3. सांतरू"
delimitation_2014.pdf,136,4,कोडका,कोडका,कोड़का,"1. कोड़का
2. सामरानी"
delimitation_2014.pdf,136,4,कोडका,डिगांव,कोड़का,"1. कोड़का
2. सामरानी"
delimitation_2014.pdf,136,4,कोडका,भाटीप,कोड़का,"1. कोड़का
2. सामरानी"
delimitation_2014.pdf,136,LO,,-,भाटीप,"1. भाटीप
2. डिगांव"
delimitation_2014.pdf,136,6,चाटवाड़ा,चाटवाडा,चाटवाडा,"1. चाटवाडा
2. लाखावास
3. लालपुरा
4. नारायण नगर"
delimitation_2014.pdf,136,6,चाटवाड़ा,सामरानी,चाटवाडा,"1. चाटवाडा
2. लाखावास
3. लालपुरा
4. नारायण नगर"
delimitation_2014.pdf,136,6,चाटवाड़ा,लाखावास,चाटवाडा,"1. चाटवाडा
2. लाखावास
3. लालपुरा
4. नारायण नगर"
delimitation_2014.pdf,136,6,चाटवाड़ा,लालपुरा,चाटवाडा,"1. चाटवाडा
2. लाखावास
3. लालपुरा
4. नारायण नगर"
delimitation_2014.pdf,136,6,चाटवाड़ा,नारायण नगर,चाटवाडा,"1. चाटवाडा
2. लाखावास
3. लालपुरा
4. नारायण नगर"
delimitation_2014.pdf,136,7,रोपसी,रोपसी,रोपसी,"1. रोपसी
2. धनवाडा"
delimitation_2014.pdf,136,7,रोपसी,आलडी,रोपसी,"1. रोपसी
2. धनवाडा"
delimitation_2014.pdf,136,7,रोपसी,धनवाडा,रोपसी,"1. रोपसी
2. धनवाडा"
delimitation_2014.pdf,136,8,T,-,आलडी,"1. आलडी
2. कोडी"
delimitation_2014.pdf,136,9,चितरोडी,चितरोडी,चितरोड़ी,"1. चितरोड़ी
2. चारा
3. बासड़ा भोजा"
delimitation_2014.pdf,136,9,चितरोडी,चारा,चितरोड़ी,"1. चितरोड़ी
2. चारा
3. बासड़ा भोजा"
delimitation_2014.pdf,136,9,चितरोडी,कोडी,चितरोड़ी,"1. चितरोड़ी
2. चारा
3. बासड़ा भोजा"
delimitation_2014.pdf,136,9,चितरोडी,बासडाभोजा,चितरोड़ी,"1. चितरोड़ी
2. चारा
3. बासड़ा भोजा"
delimitation_2014.pdf,137,क्र.स.,"वर्तमान ग्रा ० प ०
का नाम",,"पुनर्गठित / पुनर्सीमांकित
/ नवसृजित ग्रा ० प ० का
नाम","पुनर्गठित / पुनर्सीमांकित / नवसृजित
ग्रा ० प ० में सम्मिलित ग्रामों का नाम"
delimitation_2014.pdf,137,क्र.स.,"वर्तमान ग्रा ० प ०
का नाम",सम्मिलित ग्रामों का नाम,"पुनर्गठित / पुनर्सीमांकित
/ नवसृजित ग्रा ० प ० का
नाम","पुनर्गठित / पुनर्सीमांकित / नवसृजित
ग्रा ० प ० में सम्मिलित ग्रामों का नाम"
delimitation_2014.pdf,137,1,2,3,4,5
delimitation_2014.pdf,137,1,भगोड़ा,भगोडा,भगोडा,"1. भगोड़ा
2. गुडा भोपा
3. गुडा भोपत
4. कारवाडा
5. चतरा गुडा"
delimitation_2014.pdf,137,1,भगोड़ा,बांसोर,भगोडा,"1. भगोड़ा
2. गुडा भोपा
3. गुडा भोपत
4. कारवाडा
5. चतरा गुडा"
delimitation_2014.pdf,137,1,भगोड़ा,ढेलपुरा,भगोडा,"1. भगोड़ा
2. गुडा भोपा
3. गुडा भोपत
4. कारवाडा
5. चतरा गुडा"
delimitation_2014.pdf,137,1,भगोड़ा,गुडा भोपा,भगोडा,"1. भगोड़ा
2. गुडा भोपा
3. गुडा भोपत
4. कारवाडा
5. चतरा गुडा"
delimitation_2014.pdf,137,1,भगोड़ा,गुडा भोपत,भगोडा,"1. भगोड़ा
2. गुडा भोपा
3. गुडा भोपत
4. कारवाडा
5. चतरा गुडा"
delimitation_2014.pdf,137,क.स.,"वर्तमान
का नाम
ग्रा ० प ०",|  सम्मिलित,"पुनर्गठित /
/ नवसृजित
| नाम
पुनर्सीमांकित ग्रा ० प ० का","पुनर्गठित / / नवसृजित सम्मिलित ग्रामों का नाम
पुनर्सीमांकित
ग्रा ० प ० में"
delimitation_2014.pdf,137,क.स.,"वर्तमान
का नाम
ग्रा ० प ०",ग्रामों का नाम,"पुनर्गठित /
/ नवसृजित
| नाम
पुनर्सीमांकित ग्रा ० प ० का","पुनर्गठित / / नवसृजित सम्मिलित ग्रामों का नाम
पुनर्सीमांकित
ग्रा ० प ० में"
delimitation_2014.pdf,137,1,गुडाहेमा,गुडाहेमा,गुडाहेमा,"1. गुडाहेमा
2. मेलावास
3. रिडिया धोरा
4. भादु व गोयतों की ढाणी"
delimitation_2014.pdf,137,1,गुडाहेमा,मेलावास,गुडाहेमा,"1. गुडाहेमा
2. मेलावास
3. रिडिया धोरा
4. भादु व गोयतों की ढाणी"
