,original_filename,page,col1,col2,col3,col4,col5,col6,col7,col8
2311,delimitation_2014.pdf,154,16,धूलारावजी,"1. धुलारावजी 2. हीरापुरा
3. सुन्दरपुरा
4. जयसिंहपुरा
5. जगमालपुरा",धूलारावजी,"1. धुलारावजी 2. हीरापुरा
3. सुन्दरपुरा 4. जयसिंहपुरा",,,
2312,delimitation_2014.pdf,154,17,नीमला,"1 नीमला
2 डगोता
3 बस्सी
4 किल्लतपुरी
5 श्रीरामगोपालपुरा
6 चक डगोता
7 काली बरकडी
8 बीडकानडवास
9 हींगावाला
10 राम्यावाला
11 श्रीनगर",नीमला,"1 नीमला
2 डगोता
3 बस्सी
4 किल्लतपुरी 5 श्रीरामगोपालपुरा
6 चक डगोता
7 काली बरकडी
8 बीडकानडवास
9 हींगावाला",,,
2313,delimitation_2014.pdf,154,18,डांगरवाडा,"1. डांगरवाडा
2. नाभावाला
3. रामजीपुरा
4. शेखावाला
5. चतरपुरा
6. सामोर",1. डांगरवाडा,"1 . डांगरवाडा
2. रामजीपुरा
3 .
4 .
चतरपुरा
सामोर",,,
2314,delimitation_2014.pdf,154,19,,|,राम्यावाला,1 राम्यावाला,,,
2315,delimitation_2014.pdf,155,,,,,,,"2
3
4","नाभावाला
शेखावाला
श्रीनगर"
2316,delimitation_2014.pdf,155,20,जमवारामगढ़,"1
2
3
4
5
6
7
8","जमवारामगढ
मेदराजसिंहपुरा
बिशनपुरा
बिठठलपुर चौमुका
नयावास
निमडिया
लाली",,जमवारामगढ़,"1
2
3
4","जमवारामगढ
मेदराजसिंहपुरा
बिशनपुरा बिठठलपुर"
2317,delimitation_2014.pdf,155,21,,,-,,लाली,"1
2
3
4","चौमुका
नयावास
निमडिया
लाली"
2318,delimitation_2014.pdf,155,,,,पंचायत,,समिति – सांभरलेक,,
2319,delimitation_2014.pdf,155,क्र.स.,"वर्तमान ग्रा ० प ०
का नाम",,वर्तमान ग्रा 0 प 0 में सम्मिलित ग्रामों का नाम,,"| पुनर्गठित /
पुनर्सीमांकित
/ नवसृजित
ग्रा ० प ० का नाम",,"पुनर्गठित / पुनर्सीमांकित / नवसृजित
ग्रा ० प ० में सम्मिलित ग्रामों का नाम"
2320,delimitation_2014.pdf,155,1,2,,4,,6,,8
2321,delimitation_2014.pdf,155,1,कालख,,"4 .
5 .
6 .
1 . कालख
2. तिबारिया
3. बस्सी नागा
भीखावास
रूपसिंह का वास
साखलो का वास
7 .
8 .
9. हरिपुरा
रामसिंहपुरा
बागड़ो का बास",,कालख,,"1. कालख
2. बागड़ो का बास
3 . हरिपुरा"
2322,delimitation_2014.pdf,155,2,-,,,,बस्सी नागा,,"1. तिबारिया
2. बस्सी नागा
3. भीखावास
4. रूपसिंह का वास
5 . साखलो का वास
6 . रामसिंहपुरा"
2323,delimitation_2014.pdf,155,3,हिगोनियां,,"1. हिगोनियां
2. लोहरवाड़ा
3. बेनियो का बास",,हिगोनियां,,"1 .
2. बेनियो का बास
हिगोनियां"
2324,delimitation_2014.pdf,155,4,पच कोडिया,,"1 . पचकोडिया
2. लक्ष्मीपुरा
3. खीरवा",,पंचकोडिया,,"1. पचकोडिया
2. रघुनन्दनपुरा भोजपुराखुर्द 3 ."
2325,delimitation_2014.pdf,155,LO 5,मूण्डोति,,"1. मूण्डोति
2 . रघुनन्दनपुरा
3. सुखालपुरा
4. प्रतापपुरा",,मूण्डोति,,"मूण्डोति
सुखालपुरा
1 .
2 .
3. प्रतापपुरा"
2326,delimitation_2014.pdf,155,6,अणतपुरा,,"अणतपुरा
गीधा का बास
1 .
2 .
3 .
4 . दीपपुरा 5. भोजपुरा खुर्द
आईदान का बास",,अणतपुरा,,"1. अणतपुरा
2. गीधा का बास
3. आईदान का बास
4. दीपपुरा"
2327,delimitation_2014.pdf,155,7 .,-,,-,,लोहरवाडा,,"1. लोहरवाड़ा
2. लक्ष्मीपुरा
3. खीरवा"
2328,delimitation_2014.pdf,155,8,डूंगरी कॅला,,"3 मोहनपुरा
4 गुमानपुरा
5 चारणवास
1 डूंगरी कॅला
2 रामसिंहपुरा उर्फ सांगा का
बास",,डूंगरी कॅला,,"1 डूंगरी कॅला
2 रामसिंहपुरा उर्फ सांगा का बास
3 मोहनपुरा
4 गुमानपुरा"
2329,delimitation_2014.pdf,156,prich,समिति मुण्डावर,,,,,,
2330,delimitation_2014.pdf,156,"क .
स .","वर्तमान
का नाम
ग्रा ० प ०",| वर्तमान ग्रा ० प ० में सम्मिलित ग्रामों का नाम,पुनर्गठित / / ' नवसृजित पुनर्सीमांकित ग्रा ० प ० का नाम,"पुनर्गठित / / नवसृजित सम्मिलित ग्रामों का नाम
पुनर्सीमांकित
में ग्रा ० प ०",,,
2331,delimitation_2014.pdf,156,1,2,3,4,5,,,
2332,delimitation_2014.pdf,156,1,बेहरोज,"1. बेहरोज
2. अजीजपुर
3. नांगल सिंघलका
4. खानपुर मेवान
5 . खरेटा",बेहरोज,"बेहरोज
रुंध
1 .
2 .
3 .
4. अजीजपुर खुशालबास",,,
2333,delimitation_2014.pdf,156,2,मातोर,"1. मातोर
2. नंगली ओझा
3. सुखमनहेडी",मातोर,1. मातोर,,,
2334,delimitation_2014.pdf,156,3,सोडावास,"2. सोडावास
3. बधीन
4. कोकावास
5. छापुर 6. धोंकलनगर
7. झंझारपुर
8. भजनावास
9. दूनवास",सोडावास,"1. सोडावास
2. धोंकलनगर
3. कोकावास
4. छापुर
5. झंझारपुर",,,
2335,delimitation_2014.pdf,156,4,पीपली,"1. पीपली
2. कालूका
3. मूण्डियाखेडा
4. रामबास
5. भिवाडा",पीपली,"1. पीपली
2. कालूका
3. रामबास
4. भिवाडा",,,
2336,delimitation_2014.pdf,156,6,करणसर,"1 करणसर
2 केशा का बास
3 हरनाथपुरा
4 बासडी कलॉ
5 खिजूरिया",करणसर,"1 करणसर
2 केशा का बास
3 हरनाथपुरा
4 बासडी कलॉ
5 खिजूरिया
6 चारणवास",,,
2337,delimitation_2014.pdf,156,10,रामजीपुराकलां,"1 रामजीपुरा कलां
2 सालकरामपुरा
3 रामजीपुरा खुर्द",रामजीपुराकलां,"1 रामजीपुरा कलां
2 सालकरामपुरा
3 रामजीपुरा खुर्द
4 सुन्दरपुरा",,,
2338,delimitation_2014.pdf,156,11,मुण्डियागढ़,"1 सुन्दरपुरा
2 मुण्डियागढ़
3 बीरमपुरा
4 चारणवास
5 समदड़ी",मुण्डियागढ़,"1 मुण्डियागढ़
2 बीरमपुरा
3 चारणवास
4 समदडी",,,
2339,delimitation_2014.pdf,157,,,,,,,,
2340,delimitation_2014.pdf,157,5,बीजवाड चौहान,"1. बीजवाड चौहान
विजयनगर 2 .
3 .
4. गादली
हुलमानाकला",बीजवाड चौहान,"1 .
2. विजयनगर
3 .
बीजवाड चौहान
हुलमानाकला",,,
2341,delimitation_2014.pdf,157,6,मुण्डावर,"1. मुण्डावर
2. गांधीनगर",मुण्डावर,1 . मुण्डावर,,,
2342,delimitation_2014.pdf,157,7,सौरखाकला,"1. सौरखाकला
2 . सौरखाखुर्द
3 . बडी
4 . बिरटोली
5. नारेडी
6. इकरोटिया
7 . खुशालबास
8 . रुंध
9. चकोलिया",सौरखाकला,"3 .
4 .
1. सौरखाकला
2 . सौरखाखुर्द
5 .
6 .
7 .
बडी
बिरटोली
नारेडी
इकरोटिया
चकोलिया",,,
